FG1	FG2	incompatible
ester_methyl_ethyl	alcohols_primary	0
nitro_fluoro	NO_FG	0
nitro_fluoro	aldehyde	0
nitro_fluoro	alkynes_terminal	0
nitro_fluoro	amines_aliphatic_secondary	0
nitro_fluoro	azide	0
nitro_fluoro	carboxylic_acids	0
nitro_fluoro	thiols	1
nitro_fluoro	calc_THIOPHENOLS	1
nitro_fluoro	calc_NITRO	0
nitro_fluoro	calc_PHENOLS	1
nitro_fluoro	sec_fmoc	0
nitro_fluoro	sulphonyl_chlorides	1
nitro_fluoro	boronics_aromatic	0
nitro_fluoro	tert_fmoc	0
nitro_fluoro	ester_methyl_ethyl	0
nitro_fluoro	nitro_fluoro	1
nitro_fluoro	sec_aniline_boc	0
nitro_fluoro	tert_aniline_boc	0
nitro_fluoro	o_nitro_sec_aniline	0
nitro_fluoro	calc_ARYLHALIDE	0
nitro_fluoro	amines-aliphatic-primary	0
nitro_fluoro	calc_AMINES_AROMATIC_PRIMARY	0
nitro_fluoro	isocyanates	1
nitro_fluoro	isothiocyanates	1
nitro_fluoro	o_iodo_aniline	0
nitro_fluoro	hydrazines_primary	0
nitro_fluoro	nitrile	0
nitro_fluoro	ketones_a_bromo	1
nitro_fluoro	ynones	1
nitro_fluoro	amidines_primary	0
nitro_fluoro	amidines_secondary	0
nitro_fluoro	guanidines_secondary_primary	0
nitro_fluoro	guanidines_secondary_secondary	0
nitro_fluoro	guanidines_tertiary_primary	0
nitro_fluoro	guanidines_tertiary_secondary	0
nitro_fluoro	calc_NAS_ELECTROPHILE	1
nitro_fluoro	o_amino_phenols	0
nitro_fluoro	o_amino_thiophenols	0
nitro_fluoro	o_iodo_sec_aniline	0
nitro_fluoro	triazine_dichloro	1
nitro_fluoro	triazine_chloro	0
nitro_fluoro	calc_AMINES_AROMATIC_SECONDARY_1	0
nitro_fluoro	sec_boc	0
nitro_fluoro	tert_boc	0
nitro_fluoro	alcohols_primary	0
sec_aniline_boc	NO_FG	0
sec_aniline_boc	aldehyde	0
sec_aniline_boc	alkynes_terminal	0
sec_aniline_boc	amines_aliphatic_secondary	0
sec_aniline_boc	azide	0
sec_aniline_boc	carboxylic_acids	0
sec_aniline_boc	thiols	0
sec_aniline_boc	calc_THIOPHENOLS	0
sec_aniline_boc	calc_NITRO	0
sec_aniline_boc	calc_PHENOLS	0
sec_aniline_boc	sec_fmoc	0
sec_aniline_boc	sulphonyl_chlorides	0
sec_aniline_boc	boronics_aromatic	0
sec_aniline_boc	tert_fmoc	0
sec_aniline_boc	ester_methyl_ethyl	0
sec_aniline_boc	nitro_fluoro	0
sec_aniline_boc	sec_aniline_boc	1
sec_aniline_boc	tert_aniline_boc	1
sec_aniline_boc	o_nitro_sec_aniline	0
sec_aniline_boc	calc_ARYLHALIDE	0
sec_aniline_boc	amines-aliphatic-primary	0
sec_aniline_boc	calc_AMINES_AROMATIC_PRIMARY	0
sec_aniline_boc	isocyanates	0
sec_aniline_boc	isothiocyanates	0
sec_aniline_boc	o_iodo_aniline	0
sec_aniline_boc	hydrazines_primary	0
sec_aniline_boc	nitrile	0
sec_aniline_boc	ketones_a_bromo	0
sec_aniline_boc	ynones	0
sec_aniline_boc	amidines_primary	0
sec_aniline_boc	amidines_secondary	0
sec_aniline_boc	guanidines_secondary_primary	0
sec_aniline_boc	guanidines_secondary_secondary	0
sec_aniline_boc	guanidines_tertiary_primary	0
sec_aniline_boc	guanidines_tertiary_secondary	0
sec_aniline_boc	calc_NAS_ELECTROPHILE	0
sec_aniline_boc	o_amino_phenols	0
sec_aniline_boc	o_amino_thiophenols	0
sec_aniline_boc	o_iodo_sec_aniline	0
sec_aniline_boc	triazine_dichloro	0
sec_aniline_boc	triazine_chloro	0
sec_aniline_boc	calc_AMINES_AROMATIC_SECONDARY_1	0
sec_aniline_boc	sec_boc	1
sec_aniline_boc	tert_boc	1
sec_aniline_boc	alcohols_primary	0
tert_aniline_boc	NO_FG	0
tert_aniline_boc	aldehyde	0
tert_aniline_boc	alkynes_terminal	0
tert_aniline_boc	amines_aliphatic_secondary	0
tert_aniline_boc	azide	0
tert_aniline_boc	carboxylic_acids	0
tert_aniline_boc	thiols	0
tert_aniline_boc	calc_THIOPHENOLS	0
tert_aniline_boc	calc_NITRO	0
tert_aniline_boc	calc_PHENOLS	0
tert_aniline_boc	sec_fmoc	0
tert_aniline_boc	sulphonyl_chlorides	0
tert_aniline_boc	boronics_aromatic	0
tert_aniline_boc	tert_fmoc	0
tert_aniline_boc	ester_methyl_ethyl	0
tert_aniline_boc	nitro_fluoro	0
tert_aniline_boc	sec_aniline_boc	1
tert_aniline_boc	tert_aniline_boc	1
tert_aniline_boc	o_nitro_sec_aniline	0
tert_aniline_boc	calc_ARYLHALIDE	0
tert_aniline_boc	amines-aliphatic-primary	0
tert_aniline_boc	calc_AMINES_AROMATIC_PRIMARY	0
tert_aniline_boc	isocyanates	0
tert_aniline_boc	isothiocyanates	0
tert_aniline_boc	o_iodo_aniline	0
tert_aniline_boc	hydrazines_primary	0
tert_aniline_boc	nitrile	0
tert_aniline_boc	ketones_a_bromo	0
tert_aniline_boc	ynones	0
tert_aniline_boc	amidines_primary	0
tert_aniline_boc	amidines_secondary	0
tert_aniline_boc	guanidines_secondary_primary	0
tert_aniline_boc	guanidines_secondary_secondary	0
tert_aniline_boc	guanidines_tertiary_primary	0
tert_aniline_boc	guanidines_tertiary_secondary	0
tert_aniline_boc	calc_NAS_ELECTROPHILE	0
tert_aniline_boc	o_amino_phenols	0
tert_aniline_boc	o_amino_thiophenols	0
tert_aniline_boc	o_iodo_sec_aniline	0
tert_aniline_boc	triazine_dichloro	0
tert_aniline_boc	triazine_chloro	0
tert_aniline_boc	calc_AMINES_AROMATIC_SECONDARY_1	0
tert_aniline_boc	sec_boc	1
tert_aniline_boc	tert_boc	1
tert_aniline_boc	alcohols_primary	0
o_nitro_sec_aniline	NO_FG	0
o_nitro_sec_aniline	aldehyde	0
o_nitro_sec_aniline	alkynes_terminal	0
o_nitro_sec_aniline	amines_aliphatic_secondary	0
o_nitro_sec_aniline	azide	0
o_nitro_sec_aniline	carboxylic_acids	0
o_nitro_sec_aniline	thiols	0
o_nitro_sec_aniline	calc_THIOPHENOLS	0
o_nitro_sec_aniline	calc_NITRO	0
o_nitro_sec_aniline	calc_PHENOLS	0
o_nitro_sec_aniline	sec_fmoc	0
o_nitro_sec_aniline	sulphonyl_chlorides	0
o_nitro_sec_aniline	boronics_aromatic	0
o_nitro_sec_aniline	tert_fmoc	0
o_nitro_sec_aniline	ester_methyl_ethyl	0
o_nitro_sec_aniline	nitro_fluoro	0
o_nitro_sec_aniline	sec_aniline_boc	0
o_nitro_sec_aniline	tert_aniline_boc	0
o_nitro_sec_aniline	o_nitro_sec_aniline	1
o_nitro_sec_aniline	calc_ARYLHALIDE	0
o_nitro_sec_aniline	amines-aliphatic-primary	0
o_nitro_sec_aniline	calc_AMINES_AROMATIC_PRIMARY	0
o_nitro_sec_aniline	isocyanates	0
o_nitro_sec_aniline	isothiocyanates	0
o_nitro_sec_aniline	o_iodo_aniline	0
o_nitro_sec_aniline	hydrazines_primary	0
o_nitro_sec_aniline	nitrile	0
o_nitro_sec_aniline	ketones_a_bromo	0
o_nitro_sec_aniline	ynones	0
o_nitro_sec_aniline	amidines_primary	0
o_nitro_sec_aniline	amidines_secondary	0
o_nitro_sec_aniline	guanidines_secondary_primary	0
o_nitro_sec_aniline	guanidines_secondary_secondary	0
o_nitro_sec_aniline	guanidines_tertiary_primary	0
o_nitro_sec_aniline	guanidines_tertiary_secondary	0
o_nitro_sec_aniline	calc_NAS_ELECTROPHILE	0
o_nitro_sec_aniline	o_amino_phenols	0
o_nitro_sec_aniline	o_amino_thiophenols	0
o_nitro_sec_aniline	o_iodo_sec_aniline	0
o_nitro_sec_aniline	triazine_dichloro	0
o_nitro_sec_aniline	triazine_chloro	0
o_nitro_sec_aniline	calc_AMINES_AROMATIC_SECONDARY_1	1
o_nitro_sec_aniline	sec_boc	0
o_nitro_sec_aniline	tert_boc	0
o_nitro_sec_aniline	alcohols_primary	0
calc_ARYLHALIDE	NO_FG	0
calc_ARYLHALIDE	aldehyde	0
calc_ARYLHALIDE	alkynes_terminal	0
calc_ARYLHALIDE	amines_aliphatic_secondary	0
calc_ARYLHALIDE	azide	0
calc_ARYLHALIDE	carboxylic_acids	0
calc_ARYLHALIDE	thiols	0
calc_ARYLHALIDE	calc_THIOPHENOLS	0
calc_ARYLHALIDE	calc_NITRO	0
calc_ARYLHALIDE	calc_PHENOLS	0
calc_ARYLHALIDE	sec_fmoc	0
calc_ARYLHALIDE	sulphonyl_chlorides	0
calc_ARYLHALIDE	boronics_aromatic	1
calc_ARYLHALIDE	tert_fmoc	0
calc_ARYLHALIDE	ester_methyl_ethyl	0
calc_ARYLHALIDE	nitro_fluoro	0
calc_ARYLHALIDE	sec_aniline_boc	0
calc_ARYLHALIDE	tert_aniline_boc	0
calc_ARYLHALIDE	o_nitro_sec_aniline	0
calc_ARYLHALIDE	calc_ARYLHALIDE	1
calc_ARYLHALIDE	amines-aliphatic-primary	0
calc_ARYLHALIDE	calc_AMINES_AROMATIC_PRIMARY	0
calc_ARYLHALIDE	isocyanates	0
calc_ARYLHALIDE	isothiocyanates	0
calc_ARYLHALIDE	o_iodo_aniline	0
calc_ARYLHALIDE	hydrazines_primary	0
calc_ARYLHALIDE	nitrile	0
calc_ARYLHALIDE	ketones_a_bromo	0
calc_ARYLHALIDE	ynones	0
calc_ARYLHALIDE	amidines_primary	0
calc_ARYLHALIDE	amidines_secondary	0
calc_ARYLHALIDE	guanidines_secondary_primary	0
calc_ARYLHALIDE	guanidines_secondary_secondary	0
calc_ARYLHALIDE	guanidines_tertiary_primary	0
calc_ARYLHALIDE	guanidines_tertiary_secondary	0
calc_ARYLHALIDE	calc_NAS_ELECTROPHILE	0
calc_ARYLHALIDE	o_amino_phenols	0
calc_ARYLHALIDE	o_amino_thiophenols	0
calc_ARYLHALIDE	o_iodo_sec_aniline	1
calc_ARYLHALIDE	triazine_dichloro	0
calc_ARYLHALIDE	triazine_chloro	0
calc_ARYLHALIDE	calc_AMINES_AROMATIC_SECONDARY_1	0
calc_ARYLHALIDE	sec_boc	0
calc_ARYLHALIDE	tert_boc	0
calc_ARYLHALIDE	alcohols_primary	0
amines-aliphatic-primary	NO_FG	0
amines-aliphatic-primary	aldehyde	0
amines-aliphatic-primary	alkynes_terminal	0
amines-aliphatic-primary	amines_aliphatic_secondary	1
amines-aliphatic-primary	azide	0
amines-aliphatic-primary	carboxylic_acids	0
amines-aliphatic-primary	thiols	0
amines-aliphatic-primary	calc_THIOPHENOLS	0
amines-aliphatic-primary	calc_NITRO	0
amines-aliphatic-primary	calc_PHENOLS	0
amines-aliphatic-primary	sec_fmoc	0
amines-aliphatic-primary	sulphonyl_chlorides	1
amines-aliphatic-primary	boronics_aromatic	0
amines-aliphatic-primary	tert_fmoc	0
amines-aliphatic-primary	ester_methyl_ethyl	0
amines-aliphatic-primary	nitro_fluoro	1
amines-aliphatic-primary	sec_aniline_boc	0
amines-aliphatic-primary	tert_aniline_boc	0
amines-aliphatic-primary	o_nitro_sec_aniline	0
amines-aliphatic-primary	calc_ARYLHALIDE	0
amines-aliphatic-primary	amines-aliphatic-primary	1
amines-aliphatic-primary	calc_AMINES_AROMATIC_PRIMARY	1
amines-aliphatic-primary	isocyanates	1
amines-aliphatic-primary	isothiocyanates	1
amines-aliphatic-primary	o_iodo_aniline	1
amines-aliphatic-primary	hydrazines_primary	1
amines-aliphatic-primary	nitrile	0
amines-aliphatic-primary	ketones_a_bromo	1
amines-aliphatic-primary	ynones	0
amines-aliphatic-primary	amidines_primary	0
amines-aliphatic-primary	amidines_secondary	0
amines-aliphatic-primary	guanidines_secondary_primary	0
amines-aliphatic-primary	guanidines_secondary_secondary	0
amines-aliphatic-primary	guanidines_tertiary_primary	0
amines-aliphatic-primary	guanidines_tertiary_secondary	0
amines-aliphatic-primary	calc_NAS_ELECTROPHILE	1
amines-aliphatic-primary	o_amino_phenols	1
amines-aliphatic-primary	o_amino_thiophenols	1
amines-aliphatic-primary	o_iodo_sec_aniline	0
amines-aliphatic-primary	triazine_dichloro	1
amines-aliphatic-primary	triazine_chloro	0
amines-aliphatic-primary	calc_AMINES_AROMATIC_SECONDARY_1	1
amines-aliphatic-primary	sec_boc	0
amines-aliphatic-primary	tert_boc	0
amines-aliphatic-primary	alcohols_primary	0
calc_AMINES_AROMATIC_PRIMARY	NO_FG	0
calc_AMINES_AROMATIC_PRIMARY	aldehyde	0
calc_AMINES_AROMATIC_PRIMARY	alkynes_terminal	0
calc_AMINES_AROMATIC_PRIMARY	amines_aliphatic_secondary	1
calc_AMINES_AROMATIC_PRIMARY	azide	0
calc_AMINES_AROMATIC_PRIMARY	carboxylic_acids	0
calc_AMINES_AROMATIC_PRIMARY	thiols	0
calc_AMINES_AROMATIC_PRIMARY	calc_THIOPHENOLS	0
calc_AMINES_AROMATIC_PRIMARY	calc_NITRO	0
calc_AMINES_AROMATIC_PRIMARY	calc_PHENOLS	0
calc_AMINES_AROMATIC_PRIMARY	sec_fmoc	0
calc_AMINES_AROMATIC_PRIMARY	sulphonyl_chlorides	1
calc_AMINES_AROMATIC_PRIMARY	boronics_aromatic	0
calc_AMINES_AROMATIC_PRIMARY	tert_fmoc	0
calc_AMINES_AROMATIC_PRIMARY	ester_methyl_ethyl	0
calc_AMINES_AROMATIC_PRIMARY	nitro_fluoro	0
calc_AMINES_AROMATIC_PRIMARY	sec_aniline_boc	0
calc_AMINES_AROMATIC_PRIMARY	tert_aniline_boc	0
calc_AMINES_AROMATIC_PRIMARY	o_nitro_sec_aniline	0
calc_AMINES_AROMATIC_PRIMARY	calc_ARYLHALIDE	0
calc_AMINES_AROMATIC_PRIMARY	amines-aliphatic-primary	1
calc_AMINES_AROMATIC_PRIMARY	calc_AMINES_AROMATIC_PRIMARY	1
calc_AMINES_AROMATIC_PRIMARY	isocyanates	1
calc_AMINES_AROMATIC_PRIMARY	isothiocyanates	1
calc_AMINES_AROMATIC_PRIMARY	o_iodo_aniline	1
calc_AMINES_AROMATIC_PRIMARY	hydrazines_primary	1
calc_AMINES_AROMATIC_PRIMARY	nitrile	0
calc_AMINES_AROMATIC_PRIMARY	ketones_a_bromo	0
calc_AMINES_AROMATIC_PRIMARY	ynones	0
calc_AMINES_AROMATIC_PRIMARY	amidines_primary	0
calc_AMINES_AROMATIC_PRIMARY	amidines_secondary	0
calc_AMINES_AROMATIC_PRIMARY	guanidines_secondary_primary	0
calc_AMINES_AROMATIC_PRIMARY	guanidines_secondary_secondary	0
calc_AMINES_AROMATIC_PRIMARY	guanidines_tertiary_primary	0
calc_AMINES_AROMATIC_PRIMARY	guanidines_tertiary_secondary	0
calc_AMINES_AROMATIC_PRIMARY	calc_NAS_ELECTROPHILE	1
calc_AMINES_AROMATIC_PRIMARY	o_amino_phenols	1
calc_AMINES_AROMATIC_PRIMARY	o_amino_thiophenols	1
calc_AMINES_AROMATIC_PRIMARY	o_iodo_sec_aniline	0
calc_AMINES_AROMATIC_PRIMARY	triazine_dichloro	1
calc_AMINES_AROMATIC_PRIMARY	triazine_chloro	0
calc_AMINES_AROMATIC_PRIMARY	calc_AMINES_AROMATIC_SECONDARY_1	1
calc_AMINES_AROMATIC_PRIMARY	sec_boc	0
calc_AMINES_AROMATIC_PRIMARY	tert_boc	0
calc_AMINES_AROMATIC_PRIMARY	alcohols_primary	0
isocyanates	NO_FG	0
isocyanates	aldehyde	0
isocyanates	alkynes_terminal	0
isocyanates	amines_aliphatic_secondary	1
isocyanates	azide	0
isocyanates	carboxylic_acids	0
isocyanates	thiols	1
isocyanates	calc_THIOPHENOLS	1
isocyanates	calc_NITRO	0
isocyanates	calc_PHENOLS	1
isocyanates	sec_fmoc	0
isocyanates	sulphonyl_chlorides	1
isocyanates	boronics_aromatic	0
isocyanates	tert_fmoc	0
isocyanates	ester_methyl_ethyl	0
isocyanates	nitro_fluoro	1
isocyanates	sec_aniline_boc	0
isocyanates	tert_aniline_boc	0
isocyanates	o_nitro_sec_aniline	0
isocyanates	calc_ARYLHALIDE	0
isocyanates	amines-aliphatic-primary	1
isocyanates	calc_AMINES_AROMATIC_PRIMARY	1
isocyanates	isocyanates	1
isocyanates	isothiocyanates	1
isocyanates	o_iodo_aniline	1
isocyanates	hydrazines_primary	1
isocyanates	nitrile	0
isocyanates	ketones_a_bromo	1
isocyanates	ynones	1
isocyanates	amidines_primary	0
isocyanates	amidines_secondary	0
isocyanates	guanidines_secondary_primary	1
isocyanates	guanidines_secondary_secondary	1
isocyanates	guanidines_tertiary_primary	1
isocyanates	guanidines_tertiary_secondary	1
isocyanates	calc_NAS_ELECTROPHILE	1
isocyanates	o_amino_phenols	1
isocyanates	o_amino_thiophenols	1
isocyanates	o_iodo_sec_aniline	0
isocyanates	triazine_dichloro	1
isocyanates	triazine_chloro	0
isocyanates	calc_AMINES_AROMATIC_SECONDARY_1	1
isocyanates	sec_boc	0
isocyanates	tert_boc	0
isocyanates	alcohols_primary	0
isothiocyanates	NO_FG	0
isothiocyanates	aldehyde	0
isothiocyanates	alkynes_terminal	0
isothiocyanates	amines_aliphatic_secondary	1
isothiocyanates	azide	0
isothiocyanates	carboxylic_acids	0
isothiocyanates	thiols	1
isothiocyanates	calc_THIOPHENOLS	1
isothiocyanates	calc_NITRO	0
isothiocyanates	calc_PHENOLS	1
isothiocyanates	sec_fmoc	0
isothiocyanates	sulphonyl_chlorides	1
isothiocyanates	boronics_aromatic	0
isothiocyanates	tert_fmoc	0
isothiocyanates	ester_methyl_ethyl	0
isothiocyanates	nitro_fluoro	1
isothiocyanates	sec_aniline_boc	0
isothiocyanates	tert_aniline_boc	0
isothiocyanates	o_nitro_sec_aniline	0
isothiocyanates	calc_ARYLHALIDE	0
isothiocyanates	amines-aliphatic-primary	1
isothiocyanates	calc_AMINES_AROMATIC_PRIMARY	1
isothiocyanates	isocyanates	1
isothiocyanates	isothiocyanates	1
isothiocyanates	o_iodo_aniline	1
isothiocyanates	hydrazines_primary	1
isothiocyanates	nitrile	0
isothiocyanates	ketones_a_bromo	1
isothiocyanates	ynones	1
isothiocyanates	amidines_primary	0
isothiocyanates	amidines_secondary	0
isothiocyanates	guanidines_secondary_primary	1
isothiocyanates	guanidines_secondary_secondary	1
isothiocyanates	guanidines_tertiary_primary	1
isothiocyanates	guanidines_tertiary_secondary	1
isothiocyanates	calc_NAS_ELECTROPHILE	1
isothiocyanates	o_amino_phenols	1
isothiocyanates	o_amino_thiophenols	1
isothiocyanates	o_iodo_sec_aniline	0
isothiocyanates	triazine_dichloro	1
isothiocyanates	triazine_chloro	0
isothiocyanates	calc_AMINES_AROMATIC_SECONDARY_1	1
isothiocyanates	sec_boc	0
isothiocyanates	tert_boc	0
isothiocyanates	alcohols_primary	0
o_iodo_aniline	NO_FG	0
o_iodo_aniline	aldehyde	0
o_iodo_aniline	alkynes_terminal	0
o_iodo_aniline	amines_aliphatic_secondary	1
o_iodo_aniline	azide	0
o_iodo_aniline	carboxylic_acids	0
o_iodo_aniline	thiols	0
o_iodo_aniline	calc_THIOPHENOLS	0
o_iodo_aniline	calc_NITRO	0
o_iodo_aniline	calc_PHENOLS	0
o_iodo_aniline	sec_fmoc	0
o_iodo_aniline	sulphonyl_chlorides	1
o_iodo_aniline	boronics_aromatic	1
o_iodo_aniline	tert_fmoc	0
o_iodo_aniline	ester_methyl_ethyl	0
o_iodo_aniline	nitro_fluoro	0
o_iodo_aniline	sec_aniline_boc	0
o_iodo_aniline	tert_aniline_boc	0
o_iodo_aniline	o_nitro_sec_aniline	0
o_iodo_aniline	calc_ARYLHALIDE	0
o_iodo_aniline	amines-aliphatic-primary	1
o_iodo_aniline	calc_AMINES_AROMATIC_PRIMARY	1
o_iodo_aniline	isocyanates	1
o_iodo_aniline	isothiocyanates	1
o_iodo_aniline	o_iodo_aniline	1
o_iodo_aniline	hydrazines_primary	0
o_iodo_aniline	nitrile	0
o_iodo_aniline	ketones_a_bromo	1
o_iodo_aniline	ynones	0
o_iodo_aniline	amidines_primary	0
o_iodo_aniline	amidines_secondary	0
o_iodo_aniline	guanidines_secondary_primary	0
o_iodo_aniline	guanidines_secondary_secondary	0
o_iodo_aniline	guanidines_tertiary_primary	0
o_iodo_aniline	guanidines_tertiary_secondary	0
o_iodo_aniline	calc_NAS_ELECTROPHILE	1
o_iodo_aniline	o_amino_phenols	1
o_iodo_aniline	o_amino_thiophenols	1
o_iodo_aniline	o_iodo_sec_aniline	0
o_iodo_aniline	triazine_dichloro	0
o_iodo_aniline	triazine_chloro	0
o_iodo_aniline	calc_AMINES_AROMATIC_SECONDARY_1	1
o_iodo_aniline	sec_boc	0
o_iodo_aniline	tert_boc	0
o_iodo_aniline	alcohols_primary	0
hydrazines_primary	NO_FG	0
hydrazines_primary	aldehyde	0
hydrazines_primary	alkynes_terminal	0
hydrazines_primary	amines_aliphatic_secondary	1
hydrazines_primary	azide	0
hydrazines_primary	carboxylic_acids	0
hydrazines_primary	thiols	0
hydrazines_primary	calc_THIOPHENOLS	0
hydrazines_primary	calc_NITRO	0
hydrazines_primary	calc_PHENOLS	0
hydrazines_primary	sec_fmoc	1
hydrazines_primary	sulphonyl_chlorides	1
hydrazines_primary	boronics_aromatic	0
hydrazines_primary	tert_fmoc	0
hydrazines_primary	ester_methyl_ethyl	0
hydrazines_primary	nitro_fluoro	1
hydrazines_primary	sec_aniline_boc	0
hydrazines_primary	tert_aniline_boc	0
hydrazines_primary	o_nitro_sec_aniline	0
hydrazines_primary	calc_ARYLHALIDE	0
hydrazines_primary	amines-aliphatic-primary	1
hydrazines_primary	calc_AMINES_AROMATIC_PRIMARY	1
hydrazines_primary	isocyanates	1
hydrazines_primary	isothiocyanates	1
hydrazines_primary	o_iodo_aniline	1
hydrazines_primary	hydrazines_primary	1
hydrazines_primary	nitrile	0
hydrazines_primary	ketones_a_bromo	1
hydrazines_primary	ynones	1
hydrazines_primary	amidines_primary	0
hydrazines_primary	amidines_secondary	0
hydrazines_primary	guanidines_secondary_primary	0
hydrazines_primary	guanidines_secondary_secondary	0
hydrazines_primary	guanidines_tertiary_primary	0
hydrazines_primary	guanidines_tertiary_secondary	0
hydrazines_primary	calc_NAS_ELECTROPHILE	1
hydrazines_primary	o_amino_phenols	1
hydrazines_primary	o_amino_thiophenols	1
hydrazines_primary	o_iodo_sec_aniline	0
hydrazines_primary	triazine_dichloro	1
hydrazines_primary	triazine_chloro	0
hydrazines_primary	calc_AMINES_AROMATIC_SECONDARY_1	1
hydrazines_primary	sec_boc	0
hydrazines_primary	tert_boc	0
hydrazines_primary	alcohols_primary	0
nitrile	NO_FG	0
nitrile	aldehyde	0
nitrile	alkynes_terminal	0
nitrile	amines_aliphatic_secondary	0
nitrile	azide	0
nitrile	carboxylic_acids	0
nitrile	thiols	0
nitrile	calc_THIOPHENOLS	0
nitrile	calc_NITRO	0
nitrile	calc_PHENOLS	0
nitrile	sec_fmoc	0
nitrile	sulphonyl_chlorides	0
nitrile	boronics_aromatic	0
nitrile	tert_fmoc	0
nitrile	ester_methyl_ethyl	0
nitrile	nitro_fluoro	0
nitrile	sec_aniline_boc	0
nitrile	tert_aniline_boc	0
nitrile	o_nitro_sec_aniline	0
nitrile	calc_ARYLHALIDE	0
nitrile	amines-aliphatic-primary	0
nitrile	calc_AMINES_AROMATIC_PRIMARY	0
nitrile	isocyanates	0
nitrile	isothiocyanates	0
nitrile	o_iodo_aniline	0
nitrile	hydrazines_primary	1
nitrile	nitrile	1
nitrile	ketones_a_bromo	0
nitrile	ynones	0
nitrile	amidines_primary	0
nitrile	amidines_secondary	0
nitrile	guanidines_secondary_primary	0
nitrile	guanidines_secondary_secondary	0
nitrile	guanidines_tertiary_primary	0
nitrile	guanidines_tertiary_secondary	0
nitrile	calc_NAS_ELECTROPHILE	0
nitrile	o_amino_phenols	0
nitrile	o_amino_thiophenols	0
nitrile	o_iodo_sec_aniline	0
nitrile	triazine_dichloro	0
nitrile	triazine_chloro	0
nitrile	calc_AMINES_AROMATIC_SECONDARY_1	0
nitrile	sec_boc	0
nitrile	tert_boc	0
nitrile	alcohols_primary	0
ketones_a_bromo	NO_FG	0
ketones_a_bromo	aldehyde	0
ketones_a_bromo	alkynes_terminal	0
ketones_a_bromo	amines_aliphatic_secondary	1
ketones_a_bromo	azide	0
ketones_a_bromo	carboxylic_acids	0
ketones_a_bromo	thiols	1
ketones_a_bromo	calc_THIOPHENOLS	1
ketones_a_bromo	calc_NITRO	0
ketones_a_bromo	calc_PHENOLS	1
ketones_a_bromo	sec_fmoc	0
ketones_a_bromo	sulphonyl_chlorides	1
ketones_a_bromo	boronics_aromatic	0
ketones_a_bromo	tert_fmoc	0
ketones_a_bromo	ester_methyl_ethyl	0
ketones_a_bromo	nitro_fluoro	1
ketones_a_bromo	sec_aniline_boc	0
ketones_a_bromo	tert_aniline_boc	0
ketones_a_bromo	o_nitro_sec_aniline	0
ketones_a_bromo	calc_ARYLHALIDE	0
ketones_a_bromo	amines-aliphatic-primary	1
ketones_a_bromo	calc_AMINES_AROMATIC_PRIMARY	1
ketones_a_bromo	isocyanates	1
ketones_a_bromo	isothiocyanates	1
ketones_a_bromo	o_iodo_aniline	1
ketones_a_bromo	hydrazines_primary	1
ketones_a_bromo	nitrile	0
ketones_a_bromo	ketones_a_bromo	1
ketones_a_bromo	ynones	1
ketones_a_bromo	amidines_primary	0
ketones_a_bromo	amidines_secondary	0
ketones_a_bromo	guanidines_secondary_primary	1
ketones_a_bromo	guanidines_secondary_secondary	1
ketones_a_bromo	guanidines_tertiary_primary	1
ketones_a_bromo	guanidines_tertiary_secondary	1
ketones_a_bromo	calc_NAS_ELECTROPHILE	1
ketones_a_bromo	o_amino_phenols	1
ketones_a_bromo	o_amino_thiophenols	1
ketones_a_bromo	o_iodo_sec_aniline	0
ketones_a_bromo	triazine_dichloro	1
ketones_a_bromo	triazine_chloro	0
ketones_a_bromo	calc_AMINES_AROMATIC_SECONDARY_1	1
ketones_a_bromo	sec_boc	0
ketones_a_bromo	tert_boc	0
ketones_a_bromo	alcohols_primary	0
ynones	NO_FG	0
ynones	aldehyde	0
ynones	alkynes_terminal	0
ynones	amines_aliphatic_secondary	0
ynones	azide	0
ynones	carboxylic_acids	0
ynones	thiols	1
ynones	calc_THIOPHENOLS	0
ynones	calc_NITRO	0
ynones	calc_PHENOLS	0
ynones	sec_fmoc	0
ynones	sulphonyl_chlorides	0
ynones	boronics_aromatic	0
ynones	tert_fmoc	0
ynones	ester_methyl_ethyl	0
ynones	nitro_fluoro	0
ynones	sec_aniline_boc	0
ynones	tert_aniline_boc	0
ynones	o_nitro_sec_aniline	0
ynones	calc_ARYLHALIDE	0
ynones	amines-aliphatic-primary	0
ynones	calc_AMINES_AROMATIC_PRIMARY	0
ynones	isocyanates	0
ynones	isothiocyanates	0
ynones	o_iodo_aniline	0
ynones	hydrazines_primary	0
ynones	nitrile	0
ynones	ketones_a_bromo	0
ynones	ynones	1
ynones	amidines_primary	0
ynones	amidines_secondary	0
ynones	guanidines_secondary_primary	0
ynones	guanidines_secondary_secondary	0
ynones	guanidines_tertiary_primary	0
ynones	guanidines_tertiary_secondary	0
ynones	calc_NAS_ELECTROPHILE	0
ynones	o_amino_phenols	0
ynones	o_amino_thiophenols	0
ynones	o_iodo_sec_aniline	0
ynones	triazine_dichloro	0
ynones	triazine_chloro	0
ynones	calc_AMINES_AROMATIC_SECONDARY_1	0
ynones	sec_boc	0
ynones	tert_boc	0
ynones	alcohols_primary	0
amidines_primary	NO_FG	0
amidines_primary	aldehyde	0
amidines_primary	alkynes_terminal	0
amidines_primary	amines_aliphatic_secondary	0
